Start,End,Latitude_inizio,Latitude_fine,Longitude_inizio,Longitude_fine,Velocità
2025-07-31 09:24:59,2025-07-31 09:25:01.480738304,43.709966666666666,43.710052562863325,10.426466666666666,10.426248592841679,8.69823610339205
2025-07-31 09:25:01.480738304,2025-07-31 09:25:03.589613568,43.710052562863325,43.71014054992182,10.426248592841679,10.426032107884764,9.185050496839988
2025-07-31 09:25:03.589613568,2025-07-31 09:25:05.431207424,43.71014054992182,43.71022727905269,10.426032107884764,10.425814661707834,10.473632403079218
2025-07-31 09:25:05.431207424,2025-07-31 09:25:07.066298112,43.71022727905269,43.710311979724,10.425814661707834,10.425595718278311,11.86174525217369
2025-07-31 09:25:07.066298112,2025-07-31 09:25:08.613592576,43.710311979724,43.710397080929866,10.425595718278311,10.42537705171814,12.712640528197714
2025-07-31 09:25:08.613592576,2025-07-31 09:25:10.115522304,43.710397080929866,43.710481738803864,10.42537705171814,10.425158056721713,13.190087711949793
2025-07-31 09:25:10.115522304,2025-07-31 09:25:11.608426496,43.710481738803864,43.71056781083696,10.425158056721713,10.424940111485805,13.37910903280942
2025-07-31 09:25:11.608426496,2025-07-31 09:25:13.109369856,43.71056781083696,43.710654530955296,10.424940111485805,10.42472265699543,13.347901937214944
2025-07-31 09:25:13.109369856,2025-07-31 09:25:14.639581952,43.710654530955296,43.710740177002954,10.42472265699543,10.42450439256815,13.182479128391897
2025-07-31 09:25:14.639581952,2025-07-31 09:25:16.190298880,43.710740177002954,43.7108205472788,10.42450439256815,10.424282406669438,12.951082416415108
2025-07-31 09:25:16.190298880,2025-07-31 09:25:17.775259392,43.7108205472788,43.71089063580357,10.424282406669438,10.424053879502374,12.69957737328171
2025-07-31 09:25:17.775259392,2025-07-31 09:25:19.557403648,43.71089063580357,43.71094819742874,10.424053879502374,10.423818849231358,11.659028015448701
2025-07-31 09:25:19.557403648,2025-07-31 09:25:21.787530752,43.71094819742874,43.71099479217939,10.423818849231358,10.423579226141596,9.565187982306805
2025-07-31 09:25:21.787530752,2025-07-31 09:25:24.430763264,43.71099479217939,43.71102930763161,10.423579226141596,10.423335744166327,7.940281678668754
2025-07-31 09:25:24.430763264,2025-07-31 09:25:26.911016960,43.71102930763161,43.7110494067801,10.423335744166327,10.423089194908457,7.936922476013898
