Start,End,Latitude_inizio,Latitude_fine,Longitude_inizio,Longitude_fine,Velocità
2025-07-31 09:32:30,2025-07-31 09:32:33.424390912,43.70844666666667,43.708367471529286,10.43047,10.430692837442294,5.522510447027783
2025-07-31 09:32:33.424390912,2025-07-31 09:32:36.923118592,43.708367471529286,43.70828692203662,10.430692837442294,10.430914746433235,5.828387430301811
2025-07-31 09:32:36.923118592,2025-07-31 09:32:39.887783936,43.70828692203662,43.70820817945765,10.430914746433235,10.431137876401397,6.57643003696732
2025-07-31 09:32:39.887783936,2025-07-31 09:32:42.494961152,43.70820817945765,43.70812850129288,10.431137876401397,10.431360371444567,7.50901977061275
2025-07-31 09:32:42.494961152,2025-07-31 09:32:44.914957056,43.70812850129288,43.70804783476317,10.431360371444567,10.431582204401272,8.131961721927853
2025-07-31 09:32:44.914957056,2025-07-31 09:32:47.364728576,43.70804783476317,43.707967842384235,10.431582204401272,10.431804492229237,8.178340857873872
2025-07-31 09:32:47.364728576,2025-07-31 09:32:49.851711744,43.707967842384235,43.7078880291312,10.431804492229237,10.432026901195442,8.025779671715338
2025-07-31 09:32:49.851711744,2025-07-31 09:32:52.406561792,43.7078880291312,43.707807125539674,10.432026901195442,10.432248568698428,7.890315184275199
2025-07-31 09:32:52.406561792,2025-07-31 09:32:54.937611008,43.707807125539674,43.70772530898865,10.432248568698428,10.432469592943335,7.827639845710195
2025-07-31 09:32:54.937611008,2025-07-31 09:32:57.741971968,43.70772530898865,43.70764478403527,10.432469592943335,10.432691507987798,7.2049847665511475
