Start,End,Latitude_inizio,Latitude_fine,Longitude_inizio,Longitude_fine,Velocità
2025-07-31 09:20:59,2025-07-31 09:20:59.963588352,43.696845,43.69702005187608,10.435558333333333,10.435616148631857,20.0
2025-07-31 09:20:59.963588352,2025-07-31 09:21:00.936708352,43.69702005187608,43.69719527416038,10.435616148631857,10.43567297465074,20.278957414234235
2025-07-31 09:21:00.936708352,2025-07-31 09:21:01.916841984,43.69719527416038,43.69737017016711,10.43567297465074,10.435731677190184,20.483028866549844
2025-07-31 09:21:01.916841984,2025-07-31 09:21:02.906844672,43.69737017016711,43.69754520920443,10.435731677190184,10.43578956593228,20.306024865552896
2025-07-31 09:21:02.906844672,2025-07-31 09:21:03.915471872,43.69754520920443,43.697720348443376,10.43578956593228,10.435846876734692,20.014886501818836
2025-07-31 09:21:03.915471872,2025-07-31 09:21:04.946092544,43.697720348443376,43.69789583571837,10.435846876734692,10.435902124931253,19.609898967663195
2025-07-31 09:21:04.946092544,2025-07-31 09:21:05.986187776,43.69789583571837,43.698071008275775,10.435902124931253,10.435959240327728,19.30861857328194
2025-07-31 09:21:05.986187776,2025-07-31 09:21:07.039278848,43.698071008275775,43.69824635006558,10.435959240327728,10.436015362735734,19.105558997472322
2025-07-31 09:21:07.039278848,2025-07-31 09:21:08.125176064,43.69824635006558,43.69842169483919,10.436015362735734,10.43607146743071,18.70198724507984
2025-07-31 09:21:08.125176064,2025-07-31 09:21:09.226134528,43.69842169483919,43.69859709441838,10.43607146743071,10.436127219613986,18.28641097830149
2025-07-31 09:21:09.226134528,2025-07-31 09:21:10.357017088,43.69859709441838,43.69877307593778,10.436127219613986,10.436179399097679,17.912919044769907
2025-07-31 09:21:10.357017088,2025-07-31 09:21:11.509624576,43.69877307593778,43.698949809119306,10.436179399097679,10.436226170197521,17.505511490976627
2025-07-31 09:21:11.509624576,2025-07-31 09:21:12.678146816,43.698949809119306,43.69912785224809,10.436226170197521,10.43626254748957,17.21587388330194
2025-07-31 09:21:12.678146816,2025-07-31 09:21:13.858771456,43.69912785224809,43.69930691366621,10.43626254748957,10.43628741080947,17.009170666632798
2025-07-31 09:21:13.858771456,2025-07-31 09:21:15.058100736,43.69930691366621,43.69948666110002,10.43628741080947,10.436300290503489,16.785003333477817
2025-07-31 09:21:15.058100736,2025-07-31 09:21:16.333028608,43.69948666110002,43.69966662553693,10.436300290503489,10.436305,16.130935087130954
2025-07-31 09:21:16.333028608,2025-07-31 09:21:17.749378816,43.69966662553693,43.69984659212006,10.436305,10.436301253106109,14.687658157104309
2025-07-31 09:21:17.749378816,2025-07-31 09:21:19.525566976,43.69984659212006,43.70002633985133,10.436301253106109,10.436288162887477,12.1352525500156
2025-07-31 09:21:19.525566976,2025-07-31 09:21:22.247169280,43.70002633985133,43.70020318235639,10.436288162887477,10.436314062870018,8.510443120625414
2025-07-31 09:21:22.247169280,2025-07-31 09:21:25.068909056,43.70020318235639,43.70035769757029,10.436314062870018,10.436440630300151,6.959127155480099
2025-07-31 09:21:25.068909056,2025-07-31 09:21:27.955415296,43.70035769757029,43.70053247352936,10.436440630300151,10.436467261130348,6.911069053389612
