Start,End,Latitude_inizio,Latitude_fine,Longitude_inizio,Longitude_fine,Velocità
2025-07-31 09:25:29,2025-07-31 09:25:31.261222144,43.71106,43.711067537407146,10.42287,10.42262206149036,8.943233739232742
2025-07-31 09:25:31.261222144,2025-07-31 09:25:33.353633280,43.711067537407146,43.71107510149977,10.42262206149036,10.422374129172304,9.383529492002364
2025-07-31 09:25:33.353633280,2025-07-31 09:25:35.275193344,43.71107510149977,43.71108212532219,10.422374129172304,10.422126182235523,10.208583064007442
2025-07-31 09:25:35.275193344,2025-07-31 09:25:37.115931904,43.71108212532219,43.7110846135605,10.422126182235523,10.421878068973388,10.722289274200847
2025-07-31 09:25:37.115931904,2025-07-31 09:25:39.054196736,43.7110846135605,43.71107815267715,10.421878068973388,10.421630072716004,10.458895295379131
2025-07-31 09:25:39.054196736,2025-07-31 09:25:41.207284224,43.71107815267715,43.71106896357939,10.421630072716004,10.42138225944761,9.458339307858537
2025-07-31 09:25:41.207284224,2025-07-31 09:25:43.885838336,43.71106896357939,43.71105871387254,10.42138225944761,10.421134513480279,7.834206547963272
2025-07-31 09:25:43.885838336,2025-07-31 09:25:47.799001088,43.71105871387254,43.711060661672434,10.421134513480279,10.420887059930788,5.841105667035281
2025-07-31 09:25:47.799001088,2025-07-31 09:25:51.699698176,43.711060661672434,43.71116448440311,10.420887059930788,10.420705840880215,5.331862396261553
2025-07-31 09:25:51.699698176,2025-07-31 09:25:54.350692352,43.71116448440311,43.71134238410528,10.420705840880215,10.42071751153908,6.962598971717059
2025-07-31 09:25:54.350692352,2025-07-31 09:25:56.751738880,43.71134238410528,43.711519713741474,10.42071751153908,10.420760034775503,8.277920030724069
