Start,End,Latitude_inizio,Latitude_fine,Longitude_inizio,Longitude_fine,Velocità
2025-07-31 09:19:59,2025-07-31 09:20:01.295901440,43.687265,43.68744465845768,10.433061666666667,10.433063758194022,8.905311494357123
2025-07-31 09:20:01.295901440,2025-07-31 09:20:03.254793472,43.68744465845768,43.68761463003935,10.433063758194022,10.433140319567366,9.834757139425292
2025-07-31 09:20:03.254793472,2025-07-31 09:20:04.806805760,43.68761463003935,43.68777541531225,10.433140319567366,10.433251855116627,12.06721792458099
2025-07-31 09:20:04.806805760,2025-07-31 09:20:06.214190336,43.68777541531225,43.687936655541655,10.433251855116627,10.433362135228563,13.83571734398809
2025-07-31 09:20:06.214190336,2025-07-31 09:20:07.558894592,43.687936655541655,43.6880981951623,10.433362135228563,10.433471574552643,14.655204579527481
2025-07-31 09:20:07.558894592,2025-07-31 09:20:08.819327232,43.6880981951623,43.688259845863904,10.433471574552643,10.433580707232311,15.495616120918669
2025-07-31 09:20:08.819327232,2025-07-31 09:20:10.021362688,43.688259845863904,43.68842132412741,10.433580707232311,10.433690327196052,16.357611988524198
2025-07-31 09:20:10.021362688,2025-07-31 09:20:11.178200320,43.68842132412741,43.688583281374434,10.433690327196052,10.43379859569456,17.01156811537943
2025-07-31 09:20:11.178200320,2025-07-31 09:20:12.328559872,43.688583281374434,43.68874487930607,10.43379859569456,10.433907879848384,17.34147419813522
2025-07-31 09:20:12.328559872,2025-07-31 09:20:13.466667520,43.68874487930607,43.68890688901669,10.433907879848384,10.434016000084707,17.48773970699532
2025-07-31 09:20:13.466667520,2025-07-31 09:20:14.588973568,43.68890688901669,43.68906873449742,10.434016000084707,10.434124582398631,17.710576943238745
2025-07-31 09:20:14.588973568,2025-07-31 09:20:15.696390656,43.68906873449742,43.68923047061344,10.434124582398631,10.434233478403707,17.954982553901615
2025-07-31 09:20:15.696390656,2025-07-31 09:20:16.790209024,43.68923047061344,43.68939221435616,10.434233478403707,10.434342354247601,18.185559754449827
2025-07-31 09:20:16.790209024,2025-07-31 09:20:17.880299264,43.68939221435616,43.6895539110551,10.434342354247601,10.43445136325812,18.32347344319668
2025-07-31 09:20:17.880299264,2025-07-31 09:20:18.924908800,43.6895539110551,43.689715027536714,10.43445136325812,10.434561990276164,18.764324848789748
2025-07-31 09:20:18.924908800,2025-07-31 09:20:19.926582528,43.689715027536714,43.68987800847522,10.434561990276164,10.434667291162642,19.57466315569002
2025-07-31 09:20:19.926582528,2025-07-31 09:20:20.922300160,43.68987800847522,43.69004371667409,10.434667291162642,10.434764155670974,20.026769078760463
2025-07-31 09:20:20.922300160,2025-07-31 09:20:21.935214592,43.69004371667409,43.690210977055806,10.434764155670974,10.434855835969834,19.913146187929172
2025-07-31 09:20:21.935214592,2025-07-31 09:20:22.950446080,43.690210977055806,43.690380074356504,10.434855835969834,10.43494087051159,19.72011297416187
2025-07-31 09:20:22.950446080,2025-07-31 09:20:23.967837696,43.690380074356504,43.69055125266986,10.43494087051159,10.435017587823205,19.678548183120824
2025-07-31 09:20:23.967837696,2025-07-31 09:20:24.984382208,43.69055125266986,43.690724011657494,10.435017587823205,10.435087266123764,19.666102771029923
2025-07-31 09:20:24.984382208,2025-07-31 09:20:25.999095552,43.690724011657494,43.69089817808712,10.435087266123764,10.435149944231942,19.69265553448158
2025-07-31 09:20:25.999095552,2025-07-31 09:20:27.015436032,43.69089817808712,43.691074393700916,10.435149944231942,10.435200565988241,19.694486094376163
2025-07-31 09:20:27.015436032,2025-07-31 09:20:28.023453696,43.691074393700916,43.691252437719825,10.435200565988241,10.435236862113642,19.759654345538635
