Start,End,Latitude_inizio,Latitude_fine,Longitude_inizio,Longitude_fine,Velocità
2025-07-31 09:29:29,2025-07-31 09:29:38.511157504,43.71304333333333,43.713028184565495,10.417503333333332,10.417749263132324,5.971745487386718
2025-07-31 09:29:38.511157504,2025-07-31 09:29:41.025315840,43.713028184565495,43.712987869209975,10.417749263132324,10.41799111807348,7.194757545411668
2025-07-31 09:29:41.025315840,2025-07-31 09:29:43.170574848,43.712987869209975,43.7129465885045,10.41799111807348,10.418232665141153,8.963116228070502
2025-07-31 09:29:43.170574848,2025-07-31 09:29:45.284204032,43.7129465885045,43.71289742122368,10.418232665141153,10.418471262452318,9.499246310696403
2025-07-31 09:29:45.284204032,2025-07-31 09:29:47.459079168,43.71289742122368,43.71284185635324,10.418471262452318,10.418707301781698,9.296656769250284
2025-07-31 09:29:47.459079168,2025-07-31 09:29:49.697169152,43.71284185635324,43.712783580209944,10.418707301781698,10.418942040802945,9.003648411149726
2025-07-31 09:29:49.697169152,2025-07-31 09:29:51.956946688,43.712783580209944,43.71272274299928,10.418942040802945,10.419175551158517,8.844115199307689
2025-07-31 09:29:51.956946688,2025-07-31 09:29:54.180705536,43.71272274299928,43.712658072950525,10.419175551158517,10.419407006249319,8.884337014613454
2025-07-31 09:29:54.180705536,2025-07-31 09:29:56.375494144,43.712658072950525,43.71258436099614,10.419407006249319,10.41963317524915,8.963131319582423
2025-07-31 09:29:56.375494144,2025-07-31 09:29:58.581932544,43.71258436099614,43.71251657213967,10.41963317524915,10.419863042680067,9.099593363068127
