Start,End,Latitude_inizio,Latitude_fine,Longitude_inizio,Longitude_fine,Velocità
2025-07-31 09:31:59,2025-07-31 09:32:04.082173440,43.70949333333333,43.709374361622395,10.427501666666666,10.42768438257759,6.039840465296371
2025-07-31 09:32:04.082173440,2025-07-31 09:32:07.011329280,43.709374361622395,43.70925314451221,10.42768438257759,10.427864315203175,6.347668397631848
2025-07-31 09:32:07.011329280,2025-07-31 09:32:09.549144320,43.70925314451221,43.70923758190699,10.427864315203175,10.428109490620976,7.5425434139542125
2025-07-31 09:32:09.549144320,2025-07-31 09:32:11.663336192,43.70923758190699,43.70920455546048,10.428109490620976,10.428350722554988,9.142039395690418
2025-07-31 09:32:11.663336192,2025-07-31 09:32:13.506010368,43.70920455546048,43.709126386184764,10.428350722554988,10.428574094641359,10.492669777965842
2025-07-31 09:32:13.506010368,2025-07-31 09:32:15.252706560,43.709126386184764,43.70904487369431,10.428574094641359,10.428795342829739,11.290520966082472
2025-07-31 09:32:15.252706560,2025-07-31 09:32:16.978869248,43.70904487369431,43.708964319436525,10.428795342829739,10.429017252998255,11.567742927976699
2025-07-31 09:32:16.978869248,2025-07-31 09:32:18.745564160,43.708964319436525,43.708884782951145,10.429017252998255,10.429239862172764,11.48151394360493
2025-07-31 09:32:18.745564160,2025-07-31 09:32:20.581644544,43.708884782951145,43.70880479540306,10.429239862172764,10.42946216127113,11.031031268646938
2025-07-31 09:32:20.581644544,2025-07-31 09:32:22.503063552,43.70880479540306,43.708724877458906,10.42946216127113,10.42968450876056,10.521094820449195
2025-07-31 09:32:22.503063552,2025-07-31 09:32:24.495579648,43.708724877458906,43.70864517681793,10.42968450876056,10.429907006383273,10.147711445091797
2025-07-31 09:32:24.495579648,2025-07-31 09:32:26.470423808,43.70864517681793,43.70856618305103,10.429907006383273,10.430129981355412,10.09787797136523
2025-07-31 09:32:26.470423808,2025-07-31 09:32:28.585068544,43.70856618305103,43.708487164382696,10.430129981355412,10.430352939728452,9.547410264993122
